Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
64	22	24	0.671875	0.5208333333333334	0.0005872726440429687
128	35	45	0.6875	0.5370370370370369	0.0010716875394185385
192	46	62	0.78125	0.5188172043010751	0.0016636172930399576
256	57	77	0.734375	0.528138528138528	0.0024169127146402994
320	71	100	0.734375	0.5383333333333332	0.003247348467508952
384	78	117	0.796875	0.5427350427350426	0.003743286927541097
448	82	132	0.78125	0.5479797979797978	0.004245277245839437
512	89	154	0.8125	0.5573593073593073	0.004679822921752929
576	101	176	0.828125	0.5606060606060606	0.005259164174397786
640	110	196	0.84375	0.5595238095238094	0.005880812803904216
704	112	209	0.84375	0.5614035087719299	0.006406827767690023
768	117	223	0.8125	0.562780269058296	0.007002790768941243
832	127	245	0.828125	0.5598639455782316	0.007705863316853841
896	135	270	0.828125	0.5635802469135806	0.008543241024017333
960	134	284	0.84375	0.5721830985915495	0.009455358982086182
1024	144	306	0.84375	0.5713507625272333	0.010017959276835124
1088	149	320	0.859375	0.5697916666666667	0.010600197315216064
1152	154	338	0.90625	0.5705128205128206	0.011228390534718831
1216	159	356	0.890625	0.5678838951310863	0.012175615628560383
1280	160	368	0.953125	0.568840579710145	0.01409082015355428
1344	161	388	0.921875	0.5678694158075603	0.014887197812398275
1408	166	410	0.9375	0.5682926829268294	0.015617152055104574
1472	171	432	0.953125	0.5675154320987656	0.01628866990407308
1536	179	454	0.953125	0.5686490455212924	0.01705938180287679
1600	188	476	0.953125	0.5696778711484598	0.017803665002187094
1664	193	496	0.953125	0.5682123655913981	0.018729774157206218
1728	195	514	0.953125	0.568093385214008	0.019581158955891926
1792	198	536	0.953125	0.5690298507462686	0.020383143424987794
1856	201	556	0.953125	0.5701438848920863	0.021179306507110595
1920	205	578	0.953125	0.568339100346021	0.021983742713928223
1984	209	600	0.953125	0.5688888888888889	0.022890667120615642
2048	209	616	0.953125	0.5700757575757576	0.023727826277414956
2112	210	630	0.953125	0.5693121693121691	0.024552834033966065
2176	215	648	0.953125	0.5681584362139913	0.02538719177246094
2240	217	662	0.953125	0.5667170191339371	0.02621547778447469
2304	222	682	0.96875	0.5654936461388071	0.02716540495554606
2368	223	704	0.96875	0.5648674242424239	0.02808089256286621
2432	226	724	0.96875	0.5644567219152851	0.028988409042358398
2496	229	744	0.96875	0.5636200716845875	0.029887266953786216
2560	231	760	0.96875	0.5642543859649121	0.030961843331654866
2624	235	782	0.96875	0.5639386189258307	0.03199104865392049
2688	239	806	0.96875	0.5634822167080227	0.032918119430541994
2752	243	826	0.96875	0.5637610976594022	0.033846938610076906
2816	247	846	0.96875	0.5632387706855786	0.0348369042078654
2880	249	864	0.96875	0.5623070987654315	0.035840197404225664
2944	251	876	0.96875	0.5616438356164378	0.03679778575897217
3008	251	898	0.96875	0.561989606533036	0.03774328629175822
3072	253	922	0.96875	0.5616413593637017	0.038771168390909834
3136	255	940	0.96875	0.5617021276595743	0.039750130971272786
3200	257	960	0.96875	0.5619791666666666	0.0407239556312561
3264	258	984	0.96875	0.5614837398373984	0.0417142391204834
3328	259	1000	0.96875	0.5615000000000001	0.042813436190287275
3392	252	1000	0.96875	0.5606666666666668	0.043946512540181476
3456	252	1000	0.96875	0.5603333333333333	0.04500354528427124
3520	251	1000	0.96875	0.5600000000000003	0.046103660265604654
3584	244	1000	0.96875	0.5601666666666667	0.047466611862182616
3648	246	1000	0.96875	0.5584999999999999	0.04852151870727539
3712	243	1000	0.96875	0.5563333333333332	0.04986384709676107
3776	245	1000	0.96875	0.5551666666666667	0.05102742115656535
3840	247	1000	0.96875	0.5540000000000002	0.052063175042470294
3904	251	1000	0.96875	0.5518333333333334	0.05320293108622233
3968	252	1000	0.96875	0.551	0.05421701669692993
4032	252	1000	0.96875	0.5501666666666667	0.05538522005081177
4096	253	1000	0.96875	0.5500000000000002	0.056504408518473305
4160	255	1000	0.96875	0.5486666666666667	0.057615355650583906
4224	254	1000	0.96875	0.5476666666666666	0.05865424076716105
4288	250	1000	0.96875	0.5471666666666667	0.05979899168014526
4352	249	1000	0.96875	0.5468333333333334	0.06091492573420207
4416	249	1000	0.96875	0.5478333333333333	0.061940292517344155
4480	248	1000	0.96875	0.5471666666666666	0.06304142077763876
4544	250	1000	0.96875	0.5456666666666667	0.06436692078908285
4608	251	1000	0.96875	0.5418333333333336	0.06555031935373942
4672	252	1000	0.96875	0.5406666666666666	0.06663488547007243
4736	254	1000	0.984375	0.5403333333333331	0.0676896850268046
4800	249	1000	1.0	0.5426666666666662	0.06897131601969402
4864	249	1000	1.0	0.5421666666666661	0.07007778485616048
4928	245	1000	1.0	0.541333333333333	0.07119410037994385
4992	245	1000	1.0	0.5409999999999998	0.07223722139994303
5056	247	1000	1.0	0.5416666666666664	0.0747884710629781
5120	245	1000	1.0	0.5404999999999998	0.07598770459493001
5184	243	1000	1.0	0.5391666666666665	0.07738293409347534
5248	242	1000	1.0	0.5408333333333334	0.0786409854888916
5312	244	1000	1.0	0.5390000000000001	0.07975961764653523
5376	244	1000	1.0	0.539	0.0808194637298584
5440	248	1000	1.0	0.5388333333333335	0.08194231192270915
5504	245	1000	1.0	0.5393333333333334	0.08296905755996704
5568	245	1000	1.0	0.5395000000000002	0.08415671189626057
5632	246	1000	1.0	0.5388333333333336	0.08523790041605632
5696	243	1000	1.0	0.5388333333333334	0.08627681334813436
5760	244	1000	1.0	0.5388333333333334	0.08734509150187174
5824	240	1000	1.0	0.5381666666666668	0.0888809363047282
5888	239	1000	1.0	0.5381666666666668	0.09000607331593831
5952	241	1000	1.0	0.5381666666666665	0.0911692221959432
6016	241	1000	1.0	0.5386666666666664	0.09235101540883382
6080	240	1000	1.0	0.5386666666666664	0.0934092084566752
6144	239	1000	1.0	0.5381666666666665	0.09447599649429321
6208	239	1000	1.0	0.5376666666666665	0.09549996455510458
6272	242	1000	1.0	0.5365	0.09677401781082154
6336	239	1000	1.0	0.5373333333333334	0.0979002594947815
6400	237	1000	1.0	0.5368333333333334	0.09895454247792562
6464	235	1000	1.0	0.5378333333333335	0.10002527634302776
6528	232	1000	1.0	0.5381666666666669	0.10113143920898438
6592	233	1000	1.0	0.5381666666666667	0.10217272440592448
6656	232	1000	1.0	0.5376666666666667	0.10324557622273763
6720	230	1000	1.0	0.5368333333333335	0.10425162712732951
6784	230	1000	1.0	0.5370000000000003	0.10531483888626099
6848	231	1000	1.0	0.5375000000000002	0.10641452471415201
6912	230	1000	1.0	0.5380000000000003	0.10733130772908529
6976	228	1000	1.0	0.5371666666666669	0.10836187601089478
7040	227	1000	1.0	0.535666666666667	0.10954779386520386
7104	230	1000	1.0	0.5348333333333337	0.1106840451558431
7168	229	1000	1.0	0.5343333333333337	0.11167898178100585
7232	229	1000	1.0	0.5343333333333337	0.11278661092122395
